att,atttype,attheure,dist,sortie,sortiequi,protecdom_1,protecdom_2,protecdom_4,protecdom_6,protecdom_8,confin_1,confin_2,confin_7,vote
Toujours,Numérique,Jamais,Jamais,Une fois par jour au plus,Avec cohabitant(s),FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,Voter
Toujours,Imprimée,Jamais,Jamais,Une fois par jour au plus,Avec cohabitant(s),TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Voter
Toujours,Imprimée,Jamais,Rarement,Une fois par jour au plus,Seul(e),FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,Voter
Toujours,Numérique,Jamais,Souvent,Une fois par jour au plus,Avec cohabitant(s),TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,Voter
NA,NA,NA,NA,Jamais,NA,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,S'abstenir (raisons sanitaires)
Toujours,Imprimée,Toujours,NA,Jamais,Seul(e),FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Voter
Toujours,Imprimée,Parfois,Souvent,Plusieurs fois par jour,Seul(e),TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,S'abstenir (raisons diverses)
Le plus souvent,Numérique,Parfois,Jamais,Une fois par jour au plus,Seul(e),TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,S'abstenir (raisons sanitaires)
Toujours,Manuscrite,Jamais,Jamais,Une fois par jour au plus,C'est variable,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,S'abstenir (raisons sanitaires)
Toujours,Imprimée,Jamais,NA,Jamais,Seul(e),FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,Voter
Toujours,Imprimée,Jamais,NA,Jamais,NA,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,S'abstenir (raisons sanitaires)
Toujours,Manuscrite,Jamais,Rarement,Une fois par jour au plus,Seul(e),FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Voter
Toujours,Imprimée,Jamais,Jamais,Une fois par jour au plus,Seul(e),FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,S'abstenir (raisons diverses)
Toujours,Manuscrite,Jamais,Rarement,Une fois par jour au plus,Avec cohabitant(s),TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,Voter
Toujours,Imprimée,Parfois,Jamais,Une fois par jour au plus,Avec cohabitant(s),TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Voter
Toujours,Manuscrite,Le plus souvent,Parfois,Une fois par jour au plus,Seul(e),FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Voter
Toujours,Imprimée,Jamais,Jamais,Une fois par jour au plus,Seul(e),TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,S'abstenir (raisons sanitaires)
Toujours,C'est variable,Jamais,Jamais,Une fois par jour au plus,Seul(e),TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,S'abstenir (raisons diverses)
Toujours,Numérique,Jamais,Rarement,Une fois par jour au plus,Seul(e),FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Voter
Toujours,Numérique,Jamais,NA,Jamais,Seul(e),TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,S'abstenir (raisons sanitaires)
Toujours,Numérique,Jamais,Jamais,Une fois par jour au plus,Seul(e),FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,S'abstenir (raisons diverses)
Toujours,Numérique,Parfois,Jamais,Une fois par jour au plus,C'est variable,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,S'abstenir (raisons sanitaires)
Le plus souvent,Imprimée,Jamais,Jamais,Une fois par jour au plus,Avec cohabitant(s),FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,Voter
Toujours,Imprimée,Jamais,NA,Jamais,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,S'abstenir (raisons diverses)
Toujours,Imprimée,Toujours,Jamais,Une fois par jour au plus,Seul(e),FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,S'abstenir (raisons sanitaires)
Toujours,Numérique,Jamais,Rarement,Une fois par jour au plus,Avec cohabitant(s),FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Voter
Toujours,Imprimée,Jamais,Rarement,Une fois par jour au plus,Seul(e),FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Voter
Toujours,C'est variable,Jamais,Jamais,Une fois par jour au plus,Avec cohabitant(s),FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,Voter
Toujours,Imprimée,Parfois,Parfois,Une fois par jour au plus,Avec cohabitant(s),TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Voter
Toujours,Numérique,Parfois,Rarement,Une fois par jour au plus,Avec cohabitant(s),FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,Voter
Toujours,Manuscrite,Jamais,Jamais,Une fois par jour au plus,Seul(e),FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Voter
Le plus souvent,C'est variable,Jamais,Jamais,Une fois par jour au plus,Seul(e),TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,Voter
Toujours,Numérique,Jamais,NA,Jamais,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,Voter
Toujours,Numérique,Jamais,NA,Jamais,Seul(e),TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,Voter
Toujours,Numérique,Jamais,NA,Jamais,Seul(e),FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,S'abstenir (raisons sanitaires)
Toujours,Numérique,Toujours,NA,Jamais,Seul(e),FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,S'abstenir (raisons diverses)
Toujours,Imprimée,Parfois,Souvent,Une fois par jour au plus,Seul(e),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,S'abstenir (raisons sanitaires)
Le plus souvent,Numérique,Jamais,NA,Jamais,Seul(e),FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Voter
Toujours,Numérique,Jamais,NA,Jamais,Seul(e),FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Voter
Toujours,Imprimée,Jamais,Rarement,Une fois par jour au plus,Avec cohabitant(s),TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,Voter
Toujours,Numérique,Jamais,Jamais,Plusieurs fois par jour,Seul(e),FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,S'abstenir (raisons sanitaires)
Toujours,Imprimée,Jamais,NA,Jamais,Seul(e),FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,S'abstenir (raisons sanitaires)
Toujours,Imprimée,Jamais,NA,Jamais,Seul(e),TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,Voter
Toujours,Numérique,Jamais,NA,Jamais,Avec cohabitant(s),FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,S'abstenir (raisons diverses)
Toujours,Imprimée,Jamais,Rarement,Une fois par jour au plus,Seul(e),FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,Voter
Toujours,C'est variable,Jamais,Jamais,Une fois par jour au plus,Seul(e),FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Voter
